45566,F,DK Déjàvu Mrs. DoDo,PER f 03,22-07-1992,FD LO 69022,145044,45515
45567,F,DK Déjàvu Nona,PER n 03,19-03-1995,FD LO 79915,45564,45532
45568,F,DK Déjàvu O'Carol,PER n,16-05-1992,FD LO 68003,145044,145074
45569,F,DK Déjàvu Ofelia,PER f,08-11-1997,FD LO 95252,84386,161459
45570,M,DK Déjàvu Oliver,PER w 62,24-07-1999,FD LO 102327,45549,45576
45571,F,DK Déjàvu Peggie Sue,PER a,28-06-1993,FD LO 75987,145046,45525
45572,M,DK Déjàvu Puttermutter,PER a,23-09-1992,FD LO 69736,145046,145074
45573,F,DK Déjàvu Red Hot Chili Pepper,PER d,16-03-1995,FD LO 83965,84386,145066
45574,M,DK Déjàvu Remus,PER n,10-03-1994,FD LO 75592,45564,45532
45575,F,DK Déjàvu Rosalie,PER f 03,22-10-1992,FD LO 70269,145044,140156
45576,F,DK Déjàvu Rosy,PER d,04-06-1997,FD LO 92373,105981,45589
45577,M,DK Déjàvu Sambo,PER n,08-11-1997,FD LO 95250,84386,161459
45578,F,DK Déjàvu Sheba,PER w 62,24-08-1997,FD LO 92375,105981,130743
45579,F,DK Déjàvu Sif,PER a,23-09-1992,FD LO 69737,145046,145074
45580,F,DK Déjàvu Simply Red,PER d,02-04-1998,FD LO 95254,105981,180019
45581,F,DK Déjàvu Soffy,PER a,14-08-1994,FD LO 80958,145046,145074
45582,M,DK Déjàvu Solo,PER n,10-07-1997,FD LO 93166,105981,180019
45583,M,DK Déjàvu Sultan,PER d,29-06-2000,FD LO 105832,45582,84358
45584,F,DK Déjàvu Sweet Sugaree,PER f 03,28-04-1996,FD LO 89161,56084,45558
45585,F,DK Déjàvu Swingtime,PER f 03,25-09-1996,FD LO 89163,84386,45523
45586,F,DK Déjàvu Totsi,PER f 03,09-07-2001,FD LO 112571,45582,84358
45587,F,DK Déjàvu Tracy,PER f,09-09-1998,FD LO 97811,84386,45589
45588,F,DK Déjàvu Troja,PER n,10-03-1994,FD LO 75593,45564,45532
45589,F,DK Déjàvu Tuck Me,PER f,14-12-1995,FD LO 83969,145144,45565
45590,M,DK Déjàvu Tuluss,PER e 03,09-07-2001,FD LO 112569,45582,84358
45591,F,DK Déjàvu Twinkle Twinkle,PER n,22-10-1993,FD LO 76468,145046,145066
45592,M,DK Déjàvu Tyson,PER n,10-03-1994,FD LO 75591,45564,45532
45593,M,DK Déjàvu Tøffe,PER d,09-09-1998,FD LO 97812,84386,45589
45594,F,DK Déjàvu Voodoo,PER n,21-08-1994,FD LO 80959,145044,141016
45595,F,DK Déjàvu Wendy,PER n 03,19-03-1995,FD LO 79914,45564,45532
45596,F,DK Déjàvu White Bella,PER w 62,24-08-1997,FD LO 92376,105981,130743
45597,M,DK Dejbjærg's Alfredo,OSH b 24,06-05-1994,FD LO 76688,175971,57913
45598,M,DK Dejbjærg's Bastian,OSH d 24,24-06-1994,FD LO 77769,175971,45604
45599,M,DK Dejbjærg's Falkor,SIA d 21,24-06-1994,FD LO 77771,175971,45604
45600,M,DK Dejbjærg's Kiwie,SIA b,02-10-1993,FD LO 73953,175971,45606
45601,M,DK Dejbjærg's Malachy,OSH n,06-05-1994,FD LO 76687,175971,57913
45602,M,DK Dejbjærg's Mister,OSH a 24,05-04-1993,FD LO 71027,160615,57913
45603,M,DK Dejbjærg's Montgomery,OSH n 24,05-04-1993,FD LO 71026,160615,57913
45604,F,DK Dejbjærg's Nausikaa,SIA g 21,05-04-1993,FD LO 71028,160615,57913
45605,F,DK Dejbjærg's Safra,OSH a,06-05-1994,FD LO 76686,175971,57913
45606,F,DK Dejbjærg's Snow White,SIA b 21,05-12-1991,FD LO 66436,57842,57852
45607,F,DK Dejbjærg's Sweet Heart,OSH f 24,24-06-1994,FD LO 77770,175971,45604
45608,M,DK DeLaCoon's Amazing Adonis,MCO as 22,03-11-2003,FD LO 125511,82076,56134
45609,F,DK DeLaCoon's Amazing Amanda,MCO gs 22,03-11-2003,FD LO 125509,82076,56134
45610,F,DK DeLaCoon's Amazing Aquilla,MCO gs 22,03-11-2003,FD LO 125510,82076,56134
45611,F,DK DeLaCoon's Amazing Grace,MCO gs 22,03-11-2003,FD LO 125508,82076,56134
45612,M,DK DeLaCoon's Amazing Joey,MCO as 22,03-11-2003,FD LO 125512,82076,56134
45613,M,DK DeLaCoon's Bad Boy,MCO as 22,17-11-2004,FD LO 131960,82076,56134
45614,M,DK DeLaCoon's Bandit,MCO es 22,17-11-2004,FD LO 131962,82076,56134
45615,M,DK DeLaCoon's Beasty Boy,MCO es 22,17-11-2004,FD LO 131961,82076,56134
45616,F,DK DeLaCoon's Beauty Face,MCO as 22,17-11-2004,FD LO 131963,82076,56134
45617,F,DK DeLaCoon's Spirit of Life,MCO n 22,08-09-2005,FD LO 137246,38823,170959
45618,M,DK DeLaCoon's Survivor,MCO ns 22,08-09-2005,FD LO 137245,38823,170959
45619,M,DK Delacour's Ambroise Atomo,SBI a,21-08-2008,FD LO 173521,125046,4465
