134003,F,Janstan Jersey Lillie,BRI c,...,GCCF CSSR 667011,145175,134005
134004,M,Janstan Jive Talking,BRI a,...,GCCF CSSR 667018,142662,134002
134005,F,Janstan Jorjamae,BRI n,...,GCCF CS 594663,,
134006,M,Janstan Justateddybear,BRI a,...,GCCF CSSR 693292,134004,134003
134007,M,Jante 96-29,NFO ns,26-04-1996,FD LO 84879,109136,56911
134008,F,January Icle of Cam,PER e,...,CFA 0115-006941 V112,185712,185714
134009,M,Janus 95-62,SBI n,18-05-1995,FD LO 80165,117089,73342
134010,M,Janus af Ellebæk,PER c 33,10-01-1993,FD LO 70328,182088,24217
134011,M,Janus af Kærvej,SBI n,15-07-1994,FD RX 9821,72024,121315
134012,M,Janus af Pilgaard,PER e 33,07-11-1992,FD LO 69356,118833,51541
134013,M,Janus af Taperije DK,PER e,21-03-1994,FD LO 75279,18981,117616
134014,M,Janus Cannabinola,PER n,20-08-1994,FD LO 77694,14450,185857
134015,M,Janus de La Val,PER c 33,02-05-1995,FD LO 80361,4981,135386
134016,M,Janus off Khiwa Cat DK,PER e 01 62,17-07-1995,FD LO 81720,128754,11406
134017,M,Januwin Chip of Purricoon,MCO n 09 23,01-06-1980,CFA 1792-53506 V0581,193852,125283
134018,F,Januwin's Mariah of Balicoon,MCO a 09 23,01-06-1980,CFA 1793-054941 V0382,,
134019,F,Jany Joleen vom Strukhof,NFO ns 09 23,06-03-2005,FD LO 132811,99916,11895
134020,M,Janza Zarzuela,SIB n 25,05-05-1995,FD RX REG 1771,160312,159038
134021,M,Janzanco Alexander of Bes,BUR e,...,CFA 1514-1288263 V1000,137445,134022
134022,F,Janzanco Filigree Lace,BUR e,...,GCCF CS 386276,,
134023,M,Janzanco Paco Raban,BUR b,...,SVERAK LO 103734,134024,162914
134024,M,Janzanco Reddot Toyboy,BUR d,...,GCCF CS 128814,149737,16766
134025,M,Janzin's Formerlee of Aziza,ABY n,14-04-1994,CFA 0380-929473 V0795,133501,134026
134026,F,Janzin's Marilla,ABY n,25-09-1992,CFA 0381-816243 V0894,,
