180505,F,Spider Woman af Dé Chawié DK,PER n 03,02-09-1998,FD RX 13223,137997,58313
180506,M,Spike of USA Mainecoon DK,MCO ns 22,22-02-2001,FD LO 109495,138619,73566
180507,M,Spike van Black Lake,BRI a,...,(NL)FE.L06.BRI.093.3,131133,130137
180508,M,Spiky von Lassalle,BRI e,...,KVL 01-000107/2004-m,130250,127172
180509,M,Spilopper Felis Jubatus,NFO n 23,10-11-1992,FD LO 69444,411,135325
180510,F,Spindiamond Ladymagdelene,BAL a,...,GCCF CSSR 454154,19139,156971
180511,M,Spindiamond Sundaysun,BAL d,...,GCCF CSSR 338760,159473,5461
180512,M,Spinks Cochise,CRX n,...,SVERAK RX 51228,137385,163364
180513,M,Spinks Coyote,CRX n,...,NRR LO 4778,,
180514,F,Spinne 99-151,MCO f 09,16-08-1999,FD LO 101955,38748,38753
180515,M,Spinout's Don Johnson,PER a,22-12-1986,FD LO 46285,159900,192191
180516,F,Spinout's Little Spinner,PER a,05-05-1994,FD RX 9636,180515,180832
180517,M,Spinout's Loving Niclas,PER a,29-09-1998,FD RX 13187,180522,180518
180518,F,Spinout's Merry Melody,PER a,01-04-1995,FD LO 80366,180515,180832
180519,F,Spinout's My Purr Love,PER a,01-04-1995,FD LO 80364,180515,180832
180520,M,Spinout's No Limits To Love,PER a,29-09-1998,FD RX 13188,180522,180518
180521,F,Spinout's Proud Mary,PER a,01-04-1995,FD LO 80365,180515,180832
180522,M,Spinout's Purring Love,PER a,05-05-1994,FD RX 9637,180515,180832
180523,F,Spinout's Purring Natasha,PER a,29-09-1998,FD RX 13189,180522,180518
180524,M,Spinout's Royal Kiss,PER e,19-08-1992,FD LO 68706,159900,143647
180525,M,Spinout's Sweet Magic,PER a,01-04-1995,FD LO 80367,180515,180832
180526,F,Spir 04-85,SBI c,12-09-2004,FD LO 130159,8990,66343
180527,F,Spirella,NFO ns 09,...,NRR RX 50248,,
180528,F,Spirella Kalgan DK,BRI a,02-03-1991,FD LO 62406,88936,160850
180529,M,Spirit af Clipper,PER d,11-05-1991,FD LO 62690,19849,119498
180530,M,Spirit Color's Mr Bean,SRL non es,...,SEL-ES DE 8518 RIEX,132814,132817
180531,M,Spirit Fox of Golden Haze DK,BEN n 24 31,13-08-2002,FD LO 117493,148750,124626
180532,M,Spirit Kenzo von Welsch DK,SBI c,06-04-2006,FD LO 140603,144874,134860
180533,M,Spirit of Bastet Beryl,SBI n,...,LOOF 2006.6522,187992,188196
180534,F,Spirit of New Heaven's Iljuschka,SIB n 09 23,22-09-2002,FD LO 128404,147854,133375
180535,M,Spirit of New Heaven's Sokrates,SIB a,23-06-2005,HKC SK-1117-GS-06/05,5052,133375
180536,M,Spirit of New Heaven's Wasja Meldgaards,SIB ns,22-07-2006,FD LO 143265,180535,128299
180537,M,Spiro af Lidani DK,PER d 22,31-05-1988,FD LO 51716,150660,48661
180538,F,Spiro's Abigail,BUR f,15-07-1995,FD LO 81546,108662,180568
180539,M,Spiro's Ajadobbo,BUR a,15-07-1995,FD LO 81543,108662,180568
180540,M,Spiro's Amigo,BUR n,15-07-1995,FD LO 81545,108662,180568
180541,M,Spiro's Archie,BUR n,15-07-1995,FD LO 81544,108662,180568
180542,F,Spiro's Aung San Suu Kyi,BUR f,15-07-1995,FD LO 81547,108662,180568
180543,F,Spiro's Brown Daisy,BUR n,12-04-1996,FD LO 84853,182205,180568
180544,M,Spiro's Creme Meo,BUR e,17-04-1991,FD LO 63086,182412,125939
180545,M,Spiro's Creme Miró,BUR e,17-04-1991,FD LO 63085,182412,125939
180546,F,Spiro's Creme Sunny,BUR e,...,FD LO 40686,184479,19733
180547,M,Spiro's Gabriel,BUR c,...,FD LO 37389,184457,180570
180548,F,Spiro's Jasmin-Flower,BUR d,26-01-1992,FD LO 66214,182412,125939
180549,M,Spiro's Jeune,BUR e,26-01-1992,FD LO 66211,182412,125939
180550,F,Spiro's Jeunesse,BUR e,26-01-1992,FD LO 66213,182412,125939
180551,F,Spiro's Josefine,BUR e,26-01-1992,FD LO 66212,182412,125939
180552,M,Spiro's Julius,BUR e,26-01-1992,FD LO 66210,182412,125939
180553,F,Spiro's Kalinka,BUR d,20-05-1994,FD LO 76232,184459,180568
180554,M,Spiro's Kalle,BUR d,20-05-1994,FD LO 76234,184459,180568
180555,M,Spiro's Kashmir,BUR d,20-05-1994,FD LO 76233,184459,180568
180556,M,Spiro's Kaunda,BUR d,20-05-1994,FD LO 76235,184459,180568
180557,M,Spiro's Lilac Charlie,BUR c,...,FD LO 51949,9171,158638
180558,F,Spiro's Lilac Lucy,BUR c,...,FD LO 45120,9171,158638
180559,F,Spiro's Mama Mia,BUR e,17-04-1991,FD LO 63087,182412,125939
180560,F,Spiro's Platina Paya,BUR c,23-11-1987,FD LO 49879,9171,158638
180561,F,Spiro's Platina Petra,BUR c,23-11-1987,FD LO 49880,9171,158638
180562,M,Spiro's Red Dido,BUR d,12-04-1996,FD LO 84849,182205,180568
180563,M,Spiro's Red Didrik,BUR d,12-04-1996,FD LO 84851,182205,180568
180564,M,Spiro's Red Diesel,BUR d,12-04-1996,FD LO 84850,182205,180568
180565,M,Spiro's Red Misja,BUR d,17-04-1991,FD LO 63084,182412,125939
180566,F,Spiro's Sabine,BUR c,...,1.DEKZV LO 130686,9171,158638
180567,M,Spiro's Sapper,BUR d,28-10-1992,FD LO 69500,182412,19950
180568,F,Spiro's Sisu,BUR f,28-10-1992,FD LO 69499,182412,19950
180569,F,Spiro's Sizi,BUR d,28-10-1992,FD LO 69498,182412,19950
180570,F,Spiro's Sophie,BUR g,...,FD LO 33955,,
180571,F,Spiro's Suzette,BUR c,16-04-1987,FD LO 47067,9171,158638
180572,F,Spiro's Tortie Dolly,BUR f,12-04-1996,FD LO 84852,182205,180568
180573,M,Spiro's Walnut,BUR d,07-09-1997,FD LO 91492,171608,159719
180574,M,Spiro's Whopper,BUR d,07-09-1997,FD LO 91493,171608,159719
180575,M,Spiro's William,BUR d,07-09-1997,FD LO 91494,171608,159719
180576,M,Spiro's Winston,BUR d,07-09-1997,FD LO 91490,171608,159719
180577,M,Spiro's Wisky,BUR d,07-09-1997,FD LO 91491,171608,159719
180578,F,Spirulina,SBI f,02-09-2001,SVERAK LO 174962,126778,171715
180579,M,Spitzaecker Gismo,MCO ns 23,09-03-1998,TICA SBT 030998 050,146551,19610
180580,F,Spitzaecker Winona,MCO gs 22,02-09-2001,TICA TCC ZBT MC 020901 0,20789,19610
180581,F,Spitzaecker's Josy,MCO n 22,10-09-1998,TICA CU MC100998 004,146551,143621
180582,F,Spitzaecker's Leila,MCO f 23,10-02-1999,FD LO 104122,146551,181525
180583,F,Spitzaecker's Mary Lou,MCO n 22,16-08-1999,FD LO 104120,146551,147221
180584,F,Spitzaecker's Nikita,MCO n 22,12-11-2001,TICA TCC ZBT MC 121101 0,20789,147221
180585,M,Spitzaecker's Pancho,MCO n 09 22,02-12-1999,TICA CU MC021299 004,146551,147221
180586,M,Spitzaecker's Percy,MCO n 22,02-12-1999,FD LO 104121,146551,147221
180587,M,Spitzaecker's Robin,MCO n 09,27-02-2000,TICA CU MC270200 003,146551,190950
180588,F,Spitzaecker's Roxanne,MCO w,27-02-2000,TICA CU MC270200 007,146551,190950
180589,M,Spitzaecker's Seppel,MCO n 09 23,29-04-2002,TICA SBT 042902 039,180587,147221
180590,F,Spitzaecker's Unity of Penogacats,MCO f 09 22,06-10-2000,TICA SBT 100600 024,146551,143620
180591,M,Spitzaecker's Xanadu,MCO n 09,...,TICA SBT 110901 010,,
180592,F,Spitzaecker's Nikita,MCO n 22,12-11-2001,TICA TCC ZBT MC 121101 0,20789,147221
180593,M,Splendid av Rubicon,SOM n,...,(FIN)SRK RX 24923,156778,128979
180594,M,Splendid de la Voliere,MCO d 09 22,...,NKFV RVT 93.647,,
180595,F,Splendid's Calypso Orchidee,SIA j 21,...,NRR LO 101805,159582,500
180596,F,Splendid's Dream Girl,SIA h,...,SVERAK LO 90587,,
180597,F,Splendid's El Eliza,SIA h 21,...,SVERAK LO 90804,159582,500
180598,M,Splendid's Indiana Jones,SIA b,...,KKN SH 69-93,,
180599,M,Splendid's Jackary,SIA n 21,18-06-1993,FD RX 9251,159582,173680
180600,F,Splendid's Jet Set Queen,SIA d 21,...,NRR LO 109200,,
180601,F,Splendid's Kimberlyn,SIA d 21,...,NRR LO 109822,159582,173679
180602,M,Splendid's Knight of Bizet,SIA d 21,...,NRR LO 110401,159582,173679
180603,F,Splendid's Melina,SIA g 21,21-05-1994,FD RX 9800,159582,508
180604,M,Splendit de la Voliére,MCO d 09 22,...,RvT 93647,,
180605,M,Splish Splash á Chardani DK,RAG b 03,15-09-2008,FD LO 173866,176188,177166
180606,M,Spock of Sunder Cat,MCO n 22,...,IRCC 00078 Bd. III,,159194
180607,F,Spookipawz Brown Sugar,PER f,...,GCCF CS 306302,,
180608,F,Spookipawz Mis Sophia,SIN non n 25 3,20-05-2005,FD RX 139192,2115,134792
180609,F,Spooky af Taperije DK,PER f 03,14-02-2000,FD LO 103118,67759,92059
180610,M,Spooky Forest's Alexej,SIB ns 09 23,...,KVL 98-340-0932-0 RIEX,,
180611,M,Spooky Forest's Aljosha Carlovich,SIB a 09 23,14-05-1997,KVL 97-194-0759-0 RIEX,137017,21127
180612,M,Spooky Forest's Back to Live,MCO d 22,...,KVL 98-321-0593-5,192243,139501
180613,F,Spooky Forest's Blue Belle,MCO a 09,...,KVL 98-215-1192-7,141144,137099
180614,M,Spooky Forest's Chamourachovchi,MCO ds 22,...,KVL 99-269-1010-3,192243,139501
180615,M,Spooky Forest's Dread-Lock,MCO n 09,30-05-1998,KVL 98-215-1187-4,141144,137099
180616,M,Spooky Forest's Estevan,MCO d 22,...,KVL 01-289-1293-1,180614,141145
180617,F,Spooky Forest's Irina Carlonovna,SIB n 23,...,KVL 98-093-0630-8 RIEX,137017,21127
180618,M,Spooky Forest's Tabaluga,SIB e 23,28-05-1998,KVL 98-215-1259-5 RIEX,180611,174972
180619,M,Spoomy De Kreeiz Ar Mor,MCO d 09 23,...,LOOF 2001.2472,22938,149050
180620,F,Spora,BRI x,...,MU.R86.XK.REG.022,,
180621,M,Sportyboy of Prisme DK,PER d 03,13-06-1999,FD RX 13744,155468,166530
180622,F,Spot 97-70,PER g,13-07-1997,FD RX 12186,100359,154447
180623,F,Spot The Dot von Asserbo DK,PER a 02 62,23-11-2002,FD LO 119123,58319,189642
180624,F,Spotabee Blu Star of KK Kit'nkats,OCI a 24,...,CFA 0207-774693 V1092,132567,118693
180625,M,Spotagious Misty Eddie,BEN n 24 31,07-05-2008,FD LO 156107,135593,22636
180626,M,Spotagious Night Fever,BEN n 24,18-07-2008,(DK)FD LO 211846,181049,118664
180627,M,Spothaven Alu of Etherealexotics,BEN n 24,...,TICA SBT 122804 032,,
180628,M,Spothaven Desperado,BEN n 24,...,TICA SBT 032003 042,,
180629,M,Spothy 97-9,PER es,12-04-1997,FD RX 11837,162900,82674
180630,M,Spotlight of Millwood,BEN n 24,08-12-1992,TICA SBT 120892 004,151035,183160
180631,M,Spotlight Rouble,SIA n,...,GCCF OS 190587,,
180632,M,SPOTLight von Asserbo DK,PER a 01 62,06-05-2001,FD LO 109822,58319,189642
180633,F,Spotstops Wild Rose of Nebsager,BEN n 24,23-02-2013,(DK)FD LO 215276,184095,136596
180634,M,Spotted Adonis af Fredenslund,BEN n 24,20-07-2008,FD LO 155338,139060,149980
