125689,F,Gai-Jin Makio,NFO es 03,...,NCT 2003-6180,184446,129264
125690,F,Gailray Its Cricket,SPH n,...,TICA C3P 110999-014,137187,154324
125691,M,Gailray Nude Romeo,SPH a,18-01-2001,TICA C3P 011801 010,137187,144604
125692,F,Gailray Wilmateen,SPH h 22,21-07-1995,TICA SBT 072197 010,,
125693,F,Gailrey Cracklin Rosie of Barecats,SPH g,...,TICA SBT 012301 022,,
125694,M,Gaisan Christopher Robin of Ruru,BAL e,...,CFA 2078-576301 V0890,126125,2802
125695,M,Gaitano Rubin Kaira,DSP n 02,...,MKT 07-0048/DSX,121772,188014
125696,F,Gaité Norel,PER a,...,CPKK 281/87/P,23240,193171
125697,M,Gaius Octavius Santagatti DK,SBI a,16-02-2010,(DK)FD LO 178625,92689,60232
125698,M,Gaj no Dzintarkrasta,SPH n 02 21 33,...,LFA 03-963/05/SPX,144959,120587
125699,F,Gaja od Elizy*PL,PER g 03,...,(PL)FPL LO 00289,182315,3608
125700,F,Gaja of Melampus,PER f 03,10-08-1995,FD LO 82548,3643,16736
125701,F,Gajde,TUA w 62,...,AR EXP.TUA/89-008,,
125702,M,Gajo af Clipper,PER n,16-02-1995,FD LO 79364,120354,135674
125703,M,Gajus Julius Cæsar Felis Jubatus,NFO n 23,27-08-1998,FD LO 96807,407,11280
125704,M,Gajus Julius Cæsar of Kilroy DK,PER d 23,16-08-1994,FD LO 77675,43203,127805
125705,F,Gala Heather Honey,PER j,...,GCCF CS 017736,,
125706,M,Galactic WhiteJewel Be Beauperfield DK,PER ns 12,29-05-2012,(DK)FD LO 210094,131889,153534
125707,F,Galactica Khmer v. Arafan,PER n 33,...,WCF DE 30360,133466,165474
125708,F,Galadriel af Yum-Yum,BAL w 67,28-01-2006,FD LO 140406,157075,137283
125709,F,Galadriel av Novilas(N),BML ns 11,08-05-2004,FD LO 137092,11335,139483
125710,F,Galadriel Gyldenløve DK,NFO fs 09 23,22-05-1996,FD LO 85682,73226,26103
125711,F,Galadriel of Khartoum,SOM ns,08-11-2004,FD LO 132660,153690,118767
125712,F,Galadriel v. Sonnenhof,BRI a,...,1.DEKZV LO 058939,,
125713,F,"Galadriela Silvi-Cola, PL",MCO fs,...,(PL)SHKRP LO 25105,123102,19559
125714,F,Galadriels Pride Yin,ABY o,...,FD LO 34543,178768,137796
125715,M,Galahad of Diamond Hill,MCO n 09 22,17-04-2001,(SE)SVERAK LO 183431,155335,126524
125716,M,Galahad of Magicat DK,BUR a,29-08-2008,FD LO 155482,126029,192535
125717,M,Galahad van het Hof van Logres,BRI c,...,RVT 121.339,157246,18082
125718,M,Galaine Blue Ribbon,BRI a,...,GCCF CS 000017,15363,125719
125719,F,Galaine Sea Pearl,BRI g,...,GCCF SRNS 120432,,
125720,F,Galaktika,SIB n 09 23,...,(RU)POF 42/97,,
125721,M,Galan vom Hause Hamann,GRX w 61,...,DEKZV 309783,,
125722,M,Galant Buissant des Amorie,PER ns 12,21-04-1997,FD LO 90423,132661,185101
125723,M,Galant Tifou de la Lumière Cendrée,PER ns 12,...,FE.L91.PE.F.089,120959,119751
125724,M,Galanthus of Grandi Flora DK,PER ds,22-09-1991,FD LO 65365,140053,2974
125725,M,Galanthus Rosa Glauca,RUS,...,CPKK 8/77/RUS,135249,119987
125726,M,Galapagos' Adriano,PER e 02 62,03-04-1989,FD LO 55475,182465,125754
125727,F,Galapagos' Amie,PER b 03,08-06-1992,FD RX 8183,2025,155074
125728,F,Galapagos' Angela,PER g 02 62,31-03-1987,FD LO 47266,182465,125761
