111000,M,DK Uganda's Cæsar,NFO n 09,23-06-2005,FD LO 135335,29676,53682
111001,M,DK Uhlania's Alley Cat,MCO e 09 23,08-03-2002,FD LO 115304,59264,59323
111002,M,DK Uhlania's Amor,MCO e 09 23,08-03-2002,FD LO 115303,59264,59323
111003,M,DK Uhlania's Asterix,MCO n 23,08-03-2002,FD LO 115305,59264,59323
111004,F,DK Uhlania's Baronesse Sidsel,MCO f 22,28-02-2003,FD LO 120624,95194,59323
111005,F,DK Uhlania's Bibi,MCO d 09 22,28-02-2003,FD LO 120623,95194,59323
111006,M,DK Uhlania's Billie Boy,MCO e 09 22,28-02-2003,FD LO 120625,95194,59323
111007,M,DK Uhlania's Cicero,MCO n 22,24-05-2004,FD LO 128156,95194,59323
111008,F,DK Uhlania's Cleopatra,MCO f 09 22,24-05-2004,FD LO 128158,95194,59323
111009,M,DK Uhlania's Cæcar,MCO d 22,24-05-2004,FD LO 128157,95194,59323
111010,M,DK Uldtotten's Alexander,NFO ns,27-01-1995,FD LO 79397,128875,54459
111011,M,DK Uldtotten's Arild,NFO d 09 23,27-01-1995,FD LO 79396,128875,54459
111012,F,DK Uldtotten's Arina,NFO n,27-01-1995,FD LO 79399,128875,54459
111013,F,DK Uldtotten's Athene,NFO fs 09,27-01-1995,FD LO 79398,128875,54459
111014,F,DK Uldtotten's Babette,NFO fs 23,10-05-1996,FD RX 11203,414,54459
111015,F,DK Uldtotten's Beate,NFO fs,10-05-1996,FD RX 11200,414,54459
111016,F,DK Uldtotten's Bessie,NFO fs 23,10-05-1996,FD RX 11202,414,54459
111017,F,DK Uldtotten's Biro,NFO gs,10-05-1996,FD RX 11205,414,54459
111018,F,DK Uldtotten's Bona Dea,NFO n 23,10-05-1996,FD RX 11204,414,54459
111019,F,DK Uldtotten's Brynhilde,NFO f,10-05-1996,FD RX 11201,414,54459
111020,M,DK Uldtotten's Casanova,NFO ns 09,13-03-1997,FD RX 11978,414,111013
111021,M,DK Uldtotten's Charlie Chaplin,NFO fs,13-03-1997,FD RX 11981,414,111013
111022,M,DK Uldtotten's Cicero,NFO ds 09,13-03-1997,FD RX 11979,414,111013
111023,F,DK Uldtotten's Cæcilie,NFO g,13-03-1997,FD RX 11980,414,111013
111024,M,DK Uldtotten's Danilo,NFO n 09,30-03-1997,FD LO 89627,103309,54459
111025,F,DK Uldtotten's Désirée,NFO f 09,30-03-1997,FD LO 89631,103309,54459
111026,F,DK Uldtotten's Donna,NFO n 09,30-03-1997,FD LO 89628,103309,54459
111027,F,DK Uldtotten's Duchesse,NFO f 09,30-03-1997,FD LO 89630,103309,54459
111028,F,DK Uldtotten's Dyveke,NFO ns 09,30-03-1997,FD LO 89629,103309,54459
111029,M,DK Uldtotten's Einride,NFO n 09,01-04-1998,FD LO 93777,128867,111018
111030,F,DK Uldtotten's Elena,NFO n 09 23,01-04-1998,FD LO 93778,128867,111018
111031,F,DK Uldtotten's Elfrid,NFO n 09 23,01-04-1998,FD LO 93779,128867,111018
111032,M,DK Uldtotten's Enevold,NFO n 09,01-04-1998,FD LO 93776,128867,111018
111033,F,DK Uldtotten's Fenja,NFO ns 23,24-04-1999,FD LO 99620,111010,141435
111034,M,DK Uldtotten's Floccus,NFO d 23,24-04-1999,FD LO 99618,111010,141435
111035,F,DK Uldtotten's Freja,NFO n 23,24-04-1999,FD LO 99619,111010,141435
111036,F,DK Uldtotten's Geia,NFO ns,29-04-1999,FD LO 99621,111010,111030
111037,F,DK Uldtotten's Hellura,NFO fs 09 23,17-08-2000,FD LO 106244,111024,141435
111038,M,DK Uldtotten's Herkules,NFO n,17-08-2000,FD LO 106242,111024,141435
111039,F,DK Uldtotten's Himalaya,NFO f 09 22,17-08-2000,FD LO 106243,111024,141435
111040,F,DK Uldtotten's Indian Summer,MCO fs 22,10-10-2000,FD LO 107145,96436,128621
111041,M,DK Uldtotten's Indiana Jones,MCO n 22,10-10-2000,FD LO 107141,96436,128621
111042,M,DK Uldtotten's Inkarri,MCO ns 22,10-10-2000,FD LO 107143,96436,128621
111043,M,DK Uldtotten's Inti,MCO as 22,10-10-2000,FD LO 107142,96436,128621
111044,F,DK Uldtotten's Irmelin Rose,MCO gs 22,10-10-2000,FD LO 107144,96436,128621
111045,M,DK Uldtotten's Ivanhoe,MCO a 22,10-10-2000,FD LO 107140,96436,128621
111046,M,DK Uldtotten's Janus,NFO ns 09,01-03-2001,FD LO 108315,111024,111033
111047,F,DK Uldtotten's Julie,NFO ns 09,01-03-2001,FD LO 108316,111024,111033
111048,F,DK Uldtotten's Juno,NFO ns,01-03-2001,FD LO 108317,111024,111033
111049,M,DK Uldtotten's Kadmos,NFO ns 23,20-11-2001,FD LO 113352,111010,833
111050,F,DK Uldtotten's Kalliope,NFO ns 23,20-11-2001,FD LO 113357,111010,833
111051,F,DK Uldtotten's Kassandra,NFO ns 23,20-11-2001,FD LO 113355,111010,833
111052,F,DK Uldtotten's Kraka,NFO ns 23,20-11-2001,FD LO 113356,111010,833
111053,M,DK Uldtotten's Kvaser,NFO ds 23,20-11-2001,FD LO 113353,111010,833
111054,M,DK Uldtotten's Kwandoo,NFO es 23,20-11-2001,FD LO 113354,111010,833
111055,M,DK Uldtotten's Leopold,NFO es 09 24,03-03-2005,FD LO 133109,111024,833
111056,F,DK Uldtotten's Lif,NFO f 09 24,03-03-2005,FD LO 133110,111024,833
111057,F,DK Ulendorf's Clara,EUR ns 24,16-09-2007,FD LO 152913,103421,70673
111058,F,DK Ulendorf's Fiona,EUR ns 22,16-09-2007,FD LO 152911,103421,70673
111059,M,DK Ulendorf's Kenzo,EUR as 24,16-09-2007,FD LO 152915,103421,70673
111060,F,DK Ulendorf's Marie-Lou,EUR ns 24,16-09-2007,FD LO 152912,103421,70673
111061,M,DK Ulendorf's Santo,EUR n 24,16-09-2007,FD LO 152914,103421,70673
111062,F,DK Ulla's Blossom Fergie,ABY o,08-09-1996,FD RX 11498,177648,96080
