130000,F,Hassellidens Noblissa,PER ns 03,22-09-1999,SVERAK LO 159221,129987,171064
130001,M,Hassellidens Olleh,PER ns 01 21 6,08-03-2001,SVERAK LO 170901,129983,130104
130002,M,Hassellidens Peach Cenino,PER es 11,...,SVERAK LO 96519,16917,130004
130003,F,Hassellidens Peach Ismene,PER es 11,24-03-1994,FD LO 77625,130007,130009
130004,F,Hassellidens Peach Niwa,PER es 11,...,SVERAK LO 76840,1322,186416
130005,M,Hassellidens Peach Osmino,PER es 11,07-10-1992,FD LO 70020,130002,167687
130006,M,Hassellidens Peach Ossiris,PER ds 11,...,SVERAK LO 46626,167156,179685
130007,M,Hassellidens Peach Tabarro,PER es 11,...,SVERAK LO 112415,178796,130004
130008,M,Hassellidens Peach Ugaio,EXO ds 24 62,01-04-2006,SVERAK LO 221342,130027,7255
130009,F,Hassellidens Peach Viktoria,PER es,...,SVERAK LO 112760,178796,130010
130010,F,Hassellidens Peach Xeribina,PER es 22 62,...,SVERAK LO 105581,130002,167687
130011,F,Hassellidens Peach Älizza,PER es,...,FBK P 018,178796,130048
130012,F,Hassellidens Peach Önni,PER es,...,SVERAK LO 95592,,
130013,F,Hassellidens Peach Öriella,PER es,...,SVERAK LO 118642,,
130014,M,Hassellidens Peach Åccarat,PER ds 22 62,19-07-2004,(SE)KKF LH 2007-37,130027,179898
130015,F,Hassellidens Raina,SBI a,...,SVERAK LO 24023,,
130016,F,Hassellidens Roblizza,PER n 02 62,18-11-1999,FD LO 102048,187,130101
130017,M,Hassellidens Shianto,EXO ns 02 62,30-05-2001,FD LO 125348,130027,1382
130018,F,Hassellidens Silver Akribi,PER ns 22 62,04-05-1995,SVERAK LO 131295,169681,130058
130019,M,Hassellidens Silver Anzo,PER as 22 62,15-03-2007,SVERAK LO 233069,170261,130028
130020,F,Hassellidens Silver Baronessa,PER fs 22 62,31-10-1993,SVERAK LO 119954,178796,130037
130021,F,Hassellidens Silver Breeze,EXO gs 22 62,10-03-2000,CFA 0031-1481975,172017,130033
130022,M,Hassellidens Silver Czimbino,EXO ns 22 62,03-03-2005,SVERAK LO 209208,191146,130055
130023,F,Hassellidens Silver Enja,PER ns 22 62,14-10-1996,SVERAK LO 141595,130030,168863
130024,M,Hassellidens Silver Escamillo,PER ns 22 62,12-07-1995,SVERAK LO 133031,130030,130066
130025,M,Hassellidens Silver Gaparelli,EXO ns 24 62,...,NRR LO 126227,130036,172671
130026,M,Hassellidens Silver Garazzo,EXO ns 22 62,27-05-2005,FD LO 136951,296,7255
130027,M,"Hassellidens Silver Giggolo, DM",EXO ns 24 62,21-05-1999,SVERAK LO 157466,130036,172671
130028,F,Hassellidens Silver Jenja,PER ns 22 62,15-07-2005,SVERAK LO 213958,130050,130035
130029,F,Hassellidens Silver Lalique,PER gs 22 62,16-11-1995,SVERAK LO 135321,169681,130058
130030,M,Hassellidens Silver Livido,PER ns 22 62,...,SVERAK LO 123418,178796,130037
130031,M,Hassellidens Silver Mizzino,EXO ns 22 62,08-11-2002,SVERAK LO 185306,130027,168438
130032,M,Hassellidens Silver Navajo,PER ns 22 62,...,SVERAK LO 46623,20101,179687
130033,F,Hassellidens Silver Nazilla,PER ns 22 62,16-06-1998,SVERAK LO 151639,130084,130104
130034,F,Hassellidens Silver Nimiza,EXO ns 24 62,13-02-2001,SVERAK LO 170218,130027,130033
130035,F,Hassellidens Silver Noblezze,EXO ns 22 62,04-02-2004,SVERAK LO 198114,130027,130033
130036,M,Hassellidens Silver Occimio,PER as 22 62,18-06-1998,SVERAK LO 151641,167759,130023
130037,F,Hassellidens Silver Papagena,PER ns 22 62,12-06-1991,SVERAK LO 101467,130032,167687
130038,F,Hassellidens Silver Pearl,PER ns 24 62,27-07-1998,SVERAK LO 152523,167759,130018
130039,F,Hassellidens Silver Piazolla,PER fs 22 62,04-06-2008,(SE)SVERAK LO 246942,130008,170409
130040,M,Hassellidens Silver Qatchin,PER as 22 62,...,SVERAK LO 137788,,
130041,M,Hassellidens Silver Sarastro,PER ns 22 62,...,Kat ID: 187850,178796,130048
130042,M,Hassellidens Silver Sarastro,PER ns 22 62,...,Kat ID: 317768,,
130043,F,Hassellidens Silver Serendipity,PER g 22,01-07-2008,FD LO 155512,130008,130035
130044,F,Hassellidens Silver Sirpa,PER fs 11,...,SVERAK LO 112180,178796,130048
130045,F,Hassellidens Silver Timorosa,PER ns 22 62,...,NRR LO 126229,130030,171063
130046,F,Hassellidens Silver Varnitza,PER gs 22 62,15-11-1994,SVERAK LO 127636,130041,167687
130047,M,Hassellidens Silver Vezpucci,PER ns 22 62,01-12-2008,FD LO 156667,130019,130064
130048,F,Hassellidens Silver Xelina,PER gs 22 62,...,SVERAK LO 105580,130002,167687
130049,F,Hassellidens Silver Yaldezza,PER ns 22 62,10-07-2004,SVERAK LO 202391,191146,129971
130050,M,Hassellidens Silver Yalpino,EXO ns 22 62,10-07-2004,SVERAK LO 202392,191146,129971
130051,F,Hassellidens Silver Zerlina,PER fs 22 62,...,SVERAK LO 72077,,
130052,M,Hassellidens Silver Ärbizzo,PER ns 24 62,16-09-2004,FD LO 131602,130027,130103
130053,F,Hassellidens Silver Åzamira,EXO ns 22 62,11-09-2006,FD LO 144555,130050,130035
130054,F,Hassellidens Smoke Amariage,PER ns,...,SVERAK LO 131296,169681,130058
130055,F,Hassellidens Smoke Deza,EXO ns,15-08-2003,SVERAK LO 193215,130027,130056
130056,F,Hassellidens Smoke Ezmira,EXO ns,13-05-2002,SVERAK LO 181427,16096,168438
130057,F,Hassellidens Smoke Feronia,PER fs,...,SVERAK LO 130786,130041,130013
130058,F,Hassellidens Smoke Jinjari,PER fs,...,SVERAK LO 122948,130041,130044
130059,F,Hassellidens Smoke Lapalisse,PER gs,16-11-1995,SVERAK LO 135320,169681,130058
130060,M,Hassellidens Smoke Larconi,EXO as,26-11-2003,FD LO 125733,130017,129980
130061,M,Hassellidens Smoke Nippizano,PER ns,16-04-2008,FD LO 155101,130008,130064
130062,M,Hassellidens Smoke Paccini,EXO ns,30-11-2002,SVERAK LO 185692,130027,130098
130063,F,Hassellidens Smoke Shani,EXO ns,24-03-2006,FD LO 141762,130022,130088
130064,F,Hassellidens Smoke Valloize,PER ns,26-05-2006,SVERAK LO 223086,170261,130049
130065,M,Hassellidens Smoke Xantino,PER ns,06-01-1995,SVERAK LO 128508,178796,129974
130066,F,Hassellidens Smoke Yizza,PER ns,...,SVERAK LO 105881,129968,171975
130067,F,Hassellidens Tabby Bonnie,EXO f 22,10-03-2000,NRR LO 128082,172017,130033
130068,M,Hassellidens Tabby Chantico,PER n 22,...,NRR LO 114115,169681,130090
130069,M,Hassellidens Tabby Entrimo,EXO n 22,16-08-2003,FD LO 125232,191146,129971
130070,F,Hassellidens Tabby Fleurette,PER n 22,...,SVERAK LO 121213,,
130071,F,Hassellidens Tabby Freja,EXO n 22,10-06-2005,FD LO 136375,172033,129986
130072,M,Hassellidens Tabby Giazzo,EXO n 22,14-05-2002,SVERAK LO 181431,130027,192547
130073,M,Hassellidens Tabby Hamzali,PER e 22,11-08-1995,FD LO 83468,169681,179686
130074,F,Hassellidens Tabby Hitha,PER g 22,11-08-1995,SVERAK LO 133381,169681,179686
130075,F,Hassellidens Tabby Isatique,PER n 22,...,SVERAK LO 110117,129968,171975
130076,M,Hassellidens Tabby Jopplin,PER a 22,27-03-1994,FD LO 77626,130041,130044
130077,F,Hassellidens Tabby Lucille,PER es 23 62,...,SVERAK LO 110570,,
130078,F,Hassellidens Tabby Patrizia,PER a 22,13-03-2001,FD LO 118114,129983,129964
130079,M,Hassellidens Tabby Pepelino,EXO n 22,...,KKN EXO 2848-06,130050,129963
130080,M,Hassellidens Tabby Qapito,PER a 22,...,SVERAK LO 137785,,
130081,F,Hassellidens Tabby Razzina,PER n 22,22-05-1996,SVERAK LO 138855,193239,179686
130082,F,Hassellidens Tabby Tiramisu,PER f 22,...,SVERAK LO 138607,169681,173332
130083,F,Hassellidens Tabby Tridi,SBI n 21,...,SVERAK LO 88105,,
130084,M,Hassellidens Tabby Uzini,PER n 22,...,Kat ID: 227705,167735,130029
130085,M,Hassellidens Tabby Uzini,PER n 22,25-06-1997,Kat ID: 249526,167735,130029
130086,F,Hassellidens Tabby Ysatis,PER n 22,...,SVERAK LO 105882,,
130087,F,Hassellidens Tabby Zuzanna,PER n 22,14-07-1997,SVERAK LO 146626,167759,169593
130088,F,Hassellidens Tabby Ödienne,PER n 22,26-09-2004,SVERAK LO 204505,130027,168438
130089,F,Hassellidens Tabby Åbilica,EXO n 22,17-04-2003,FD LO 128705,130072,130033
130090,F,Hassellidens Tabby Åneida,PER n 22,27-06-1993,SVERAK LO 117951,179679,130075
130091,F,Hassellidens Tabby Ånni,PER n 22,...,SVERAK LO 139206,130030,166913
130092,M,Hassellidens Thai,SBI n,...,SVERAK LO 24024,,
130093,F,Hassellidens Thibliza,PER ns 22 62,14-06-2001,(SE)SVERAK LO 172883,130027,130033
