187212,M,Tue Kalgan DK,BRI a,30-05-1994,FD LO 76828,146893,160850
187213,M,Tue Sai-Savart,SBI n 21,03-06-2003,FD LO 121306,12909,139991
187214,M,Tue von Gaunø DK,SBI a,08-11-1990,FD LO 61041,13735,7598
187215,F,TuerkyeIthal's Minkaschraf,TUA w 62,...,1.DEKZV 125094,,
187216,F,Tuf' Paws Desiree of Mc Inkats,MCO g 09,19-08-1978,TICA SBT 081978 003,,
187217,M,Tuff Junior af Kissimmee DK,PER e 22,28-02-2009,FD LO 156737,150005,192556
187218,F,Tuffen af Chellsø,PER e 03,19-07-1990,FD RX 6699,125798,178668
187219,M,Tuffen von Sampit DK,PER a,16-06-1990,FD RX 6690,55825,55820
187220,F,Tufpaws Booberry of Cha Haz,MCO a 09,...,CFA 1791-069448,,
187221,F,Tufpaws Cracklin Rosie of Mcinkats,MCO f 09 22,...,CFA 1759-055687 V0682,,
187222,F,Tufpaws Desiree of McInkats,MCO g 09,...,CFA 1797-000084 V112,,
187223,F,Tuftibuton Snolylak,BRI c 03,...,GCCF CSSR 254957,182028,176699
187224,F,Tuftsntails Silhouette of Kumskaka,MCO ns 09,29-08-1991,CFA 1797-732563,157723,147732
187225,M,Tuftsntails Spark Plug of Kumskaka,MCO ns 09 22,...,CFA 1792-732564,157723,147732
187226,F,Tuftytoes Ablaze,RAG x fs,04-07-1992,TICA SBT 070492 051,,
187227,M,Tuftytoes Howard Hugh,RAG b,28-08-1988,TICA O3T 082888 014,,
187228,F,Tuftytoes Peppermint Patty,RAG x fs,14-12-1995,TICA SBT 121495 009,187227,187226
187229,F,Tuftytoes Puddin Puff,RAG x gs 21,23-05-1993,TICA SBT 052393 030,,
187230,M,Tuftytoes Sebastian of Merrpawpins,RAG d 21,19-06-1995,TICA SBT 061995 028,187227,187229
187231,M,Tuidene Kynan,PER ns 12,...,GCCF NS 015261,,
187232,F,Tuja af Reventlow DK,ABY n,03-12-1999,FD LO 103084,150015,7727
187233,F,Tuja v. Deekelsen,NFO n 03 22,29-04-2013,(DK)FD LO 215506,93065,9045
187234,F,Tuka af Grevelund,PER c,18-08-1990,FD RX 6923,155732,17406
187235,M,Tukaboi Jolly Jester,DRX ns,...,GCCF NS 166913,,
187236,F,"Tulane's Aurora of Auroraby, DM",ABY n,...,CFA 0381-111926 V1183,8570,8568
187237,F,"Tulane's Duchess of Lemeaux, DM",ABY o,...,CFA 0383-218860 V0386,8578,187236
187238,F,Tule Thaie Bamboo,SIA b 21,03-02-2011,(DK)FD LO 202870,57870,57904
187239,F,Tuleburg's Courtney,PER ns 12,...,CFA 0131-348113 V0188,,
187240,M,Tulgey Charlie Brown,EXO n 22,18-03-1993,CFA 7744-865454 V1195,185330,135481
187241,F,Tulip Flower van Anatevka,SIA n,...,FD LO 38175,187946,153902
187242,F,Tulipan von Riande DK,PER g 33,24-04-2000,FD LO 104711,138756,138864
187243,F,Tulipe Noir van Locust Valley,BRI n,...,SNVK 92-03-18K,,
187244,F,Tullamore Dew of Milledeux DK,MCO n 22,22-04-2001,FD LO 109723,97612,82114
187245,M,Tullamore Salvatore,SIA n,...,ACF GCCFSA 12304,153594,153596
187246,M,Tullamore Salvatore,SIA n,...,FCC 12304,153594,153596
187247,F,Tulle 85-9,PER b 33,20-08-1984,FD LO 39209,193455,13092
187248,F,Tulle 90-144,PER g,10-06-1990,FD RX 6897,155433,76812
187249,F,Tulle 99-121,NFO f 09 22,26-06-1999,FD LO 102067,48621,109510
187250,F,Tulle af Bajang,OSH c,06-06-1989,FD LO 55891,118113,158382
187251,F,Tulle af Boncowi DK,PER c 33,24-03-1991,FD LO 63421,118912,14179
187252,F,Tulle af Chindwin Blue,BRI g,22-11-1995,FD RX 11024,126966,182912
187253,F,Tulle af Flechan,PER w 62,20-04-1990,FD RX 6634,166201,160933
187254,F,Tulle af Fort Øst,PER n,20-08-1993,FD LO 73322,129284,187094
187255,F,Tulle af Nadudvari DK,PER g,22-01-1997,FD LO 89022,147610,190079
187256,F,Tulle af Reedtz,PER a 23,23-04-1997,FD RX 12053,19860,131915
187257,F,Tulle af Rolandska DK,PER f 03,12-04-1996,FD LO 85313,140172,153161
187258,F,Tulle af Stensgård,PER c,07-11-1992,FD LO 69883,182088,148725
