10000,F,Bastis Little Planet,ABY o,...,CFA 0383-751690,,
10001,F,Bastis Long Hot Summer of Tinbats,ABY o,15-07-1992,CFA 0383-840003 V1094,,
10002,F,Bastis Lucia,ABY o,...,CFA 0383-132921,10026,122322
10003,F,Bastis Mariposa Rose,ABY n,...,CFA 0381-435785 V0290,9968,17695
10004,M,Bastis Mars,ABY o,...,CFA 0382-269852 V1086,,
10005,F,Bastis Material Girl of Boberan,PER e,...,CFA 0115-843863 V1194,,
10006,F,Bastis Miss Chaterlane of Mainherg,PER f,10-05-1994,CFA 0147-933231 V0499,21169,186797
10007,F,Bastis Morning Becomes Electra,ABY n,...,CFA 0381-118073 V0683,,
10008,F,Bastis Nikki of Shadar,ABY n,...,CFA 0381-144411 V0784,,
10009,M,Bastis Northern Planet of Akhetaten,ABY n,...,CFA 0380-269853 V0686,,
10010,M,Bastis Panama Red,ABY o,...,CFA 0382-002354 V109,,
10011,M,"Bastis Papyrus of Bahariya, DM",ABY o,...,FFF LO 38132,17680,10002
10012,M,Bastis Prodigal Son of Catknapp,ABY n,...,CFA 0380-090830 V1282,10016,164042
10013,M,Bastis Red Corvette of Kittenpause,ABY o,...,CFA 0382-500052 V0290,9985,9982
10014,F,Bastis Rock the Casbah of Anqet,ABY n,07-03-2004,CFA 0381-1492593 V0505,187067,185811
10015,F,Bastis Rose By Any Other Name,ABY o,...,CFA 0383-765707 V0492,10018,10003
10016,M,"Bastis Rusty Nail of Catknapp, DM",ABY n,...,CFA 0380-057926 V1281,183997,180097
10017,F,Bastis Scarlet O' Hara,ABY o,...,CFA 0383-218221,17680,122322
10018,M,Bastis Simply Red of Tri-Bar,ABY o,...,CFA 0382-341753 V0289,9985,9982
10019,F,"Bastis Slow Days Fast Company, DM",ABY n,28-02-2000,CFA 0381-1307207 0301,,
10020,F,Bastis Sparkle Plenty of Sunnidays,ABY n,...,CFA 0383-628885,10012,9973
10021,F,Bastis Starlet Ribbons of Sunnidays,ABY o,...,CFA 0383-140506 V0584,8570,122322
10022,F,Bastis Sunshine of San-Toi,ABY n,...,CFA 0381-529470,,
10023,F,"Bastis Torch Song, DM",ABY o,...,CFA 0383-370264 V0989,,
10024,F,Bastis Vanity,ABY n,...,CFA 0381-1091305,162388,176076
10025,M,Bastis Yankee Doodle Dandy,ABY n,...,CFA 0380-218223,10016,9993
10026,M,"Bastis Zackariah, DM",ABY n,...,CFA 0380-003371 V107,175537,127571
10027,M,Bastiaan de Broeckloni,BRI d 24,...,XX 35,,
10028,M,Bastra Blue Spirit of Tamaral,TUA n,...,XX 1444,,
10029,M,Baswa van d'Ekster,BUR a,...,NCT 996002,12447,174279
10030,M,Bat Cat Gyldenløve DK,NFO a 09,20-06-1994,FD LO 77143,128875,26103
10031,F,Batanhi of Isatai,ABY o,17-12-2007,FD LO 156179,150193,160670
10032,F,Batani of Isatai,SOM n,09-11-1997,FD LO 93723,16254,14294
10033,F,Batice Chant Elle,BUR f,...,CCCA QFED 1289Q95,,
10034,M,Batice Pride of the Phantom,BUR a,...,CCCA QFED 30982N05,10035,10033
10035,M,Batice The Blue Phantom,BUR a,...,CCCA QFED 2045Q97,,
