30000,M,DK Badina's Tigerdyr,SOM o,24-08-2000,FD LO 106658,23989,29976
30001,M,DK Badina's Timur-Orion,SOM n,05-03-2006,FD LO 139709,29947,29937
30002,F,DK Badina's Ubi v Ubi,SOM o,18-05-2006,FD LO 141320,29947,147314
30003,F,DK Badina's Udaya,SOM n,24-09-2000,FD LO 106661,23989,29912
30004,M,DK Badina's Ukarimu,SOM n,18-05-2006,FD LO 141318,29947,147314
30005,M,DK Badina's Ulani,SOM o,24-09-2000,FD LO 106660,23989,29912
30006,M,DK Badina's Ulysses Gizmo,SOM n,24-09-2000,FD LO 106662,23989,29912
30007,M,DK Badina's Upoko,SOM o,24-09-2000,FD LO 106659,23989,29912
30008,F,DK Badina's Uzuri,SOM n,18-05-2006,FD LO 141319,29947,147314
30009,M,DK Badina's Vacûni,SOM a,29-09-2000,FD LO 107159,29959,189812
30010,F,DK Badina's Vaia,SOM n,16-04-2007,FD LO 146726,80057,147314
30011,M,DK Badina's Valentino,SOM n,16-04-2007,FD LO 146722,80057,147314
30012,M,DK Badina's Van Garfield,SOM o,16-04-2007,FD LO 146723,80057,147314
30013,F,DK Badina's Vanilla,SOM n,16-04-2007,FD LO 146724,80057,147314
30014,M,DK Badina's Vanaagsan Andante,SOM a,29-09-2000,FD LO 107160,29959,189812
30015,F,DK Badina's Vega Starlet,SOM a,29-09-2000,FD LO 107156,29959,189812
30016,M,DK Badina's Vezzino,SOM n,29-09-2000,FD LO 107158,29959,189812
30017,F,DK Badina's Vigga,SOM n,16-04-2007,FD LO 146725,80057,147314
30018,F,DK Badina's Vitezza,SOM n,29-09-2000,FD LO 107157,29959,189812
30019,F,DK Badina's Vivace,SOM n,16-04-2007,FD LO 146727,80057,147314
30020,M,DK Badina's Xamaba,SOM n,02-10-2007,FD LO 153491,170768,80074
30021,M,DK Badina's Xanyo,ABY o,02-10-2007,FD LO 153493,170768,80074
30022,M,DK Badina's Xayawann Rama,SOM n,27-12-2000,FD LO 107463,29903,148232
30023,M,DK Badina's Xiki,ABY n,02-10-2007,FD LO 153492,170768,80074
30024,F,DK Badina's Xivy,SOM n,27-12-2000,FD LO 107464,29903,148232
30025,M,DK Badina's Xoul of Xuloom,ABY n,27-12-2000,FD RX 14723,29903,148232
30026,M,DK Badina's Xpirit of Xuleo,SOM n,27-12-2000,FD LO 107462,29903,148232
30027,M,DK Badina's Yabba-Dabba-Doo,SOM n,08-07-2008,FD LO 155082,30011,29997
30028,M,DK Badina's Yackomo Kalahari-Sun,SOM o,08-07-2008,FD LO 155081,30011,29997
30029,F,DK Badina's Yazmine Furrytail,SOM n,08-07-2008,FD LO 155080,30011,29997
30030,F,DK Badina's Yvette,ABY n,05-02-2001,FD RX 14724,148299,29976
30031,M,DK Badina's Zako Shiska-Kat,ABY p,26-03-2001,FD RX 108484,74133,29968
30032,M,DK Badina's Zïgani,ABY o,22-09-2008,FD LO 155613,8379,147314
30033,F,DK Badina's Zizka,ABY p,26-03-2001,FD RX 108485,74133,29968
30034,F,DK Badina's Zoï,ABY n,22-09-2008,FD LO 155614,8379,147314
30035,F,DK Bagdad's Andersine,PER f,30-10-1996,FD RX 11689,129251,18892
30036,F,DK Bagdad's Charisma,PER n,26-05-1995,FD RX 10412,129251,18892
30037,F,DK Bagdad's Cindy Sidevind,PER n,26-05-1995,FD RX 10414,129251,18892
30038,M,DK Bagdad's Eak,PER d,26-05-1995,FD RX 10415,129251,18892
30039,F,DK Bagdad's Frida Flødeskæg,PER f,26-05-1995,FD RX 10411,129251,18892
30040,M,DK Bagdad's Makrellen,PER d,25-02-1995,FD RX 10410,129251,18892
30041,M,DK Bagdad's Maurice,PER d,30-10-1996,FD RX 11690,129251,18892
30042,F,DK Bagdad's Phillipa,PER n,26-05-1995,FD RX 10413,129251,18892
30043,M,DK Bagdad's Victor,PER d,09-02-1996,FD RX 11141,129251,18892
30044,F,DK Bagdad's Victoria,PER f,09-02-1996,FD RX 11142,129251,18892
30045,F,DK Bagheera's Artemis,NFO n 09 23,08-04-1987,FD RX 4911,118451,179118
30046,F,DK Bagheera's Firenze,NFO n 09 23,11-09-1989,FD RX 6090,118451,30045
30047,F,DK Bajka Angelina,PER g 03,18-06-1988,FD LO 52115,131457,149671
30048,F,DK Bajka Bella,PER n 02 62,12-08-1990,FD RX 6842,158858,30047
30049,F,DK Bajka Betzy,PER a,12-08-1990,FD RX 6843,158858,30047
30050,M,DK Bajka Bonnie,PER a 02 62,12-08-1990,FD RX 6841,158858,30047
30051,F,DK Bajka Cadie,PER n 03,12-10-1990,FD LO 61427,158858,149671
30052,F,DK Bajka Celia,PER g 02 62,27-11-1992,FD RX 9231,158858,30047
30053,M,DK Bakhuset Braveheart,NFO a 23,05-08-2003,FD LO 124033,114016,95735
30054,M,DK Bakhuset Mambo,NFO n 09,11-03-2003,FD LO 122381,114016,95735
30055,F,DK Bakken's Anine,PER n 33,16-04-1987,FD LO 46911,152556,134631
30056,F,DK Bakken's Ariel,PER a 33,...,FD LO 46909,152556,134631
30057,F,DK Bakkenswagner Tilde,MCO f 22,22-07-2004,FD LO 129420,65805,55001
30058,M,DK Bakkenswagner Trumle,MCO n 09 22,22-07-2004,FD LO 129419,65805,55001
30059,F,DK Bakkenswagner Victoria,MCO a 09 22,06-05-2005,FD LO 133281,65805,55001
30060,F,DK Balbooms Amanda,MCO f 09 23,27-05-2008,FD LO 172698,53883,96244
30061,M,DK Balbooms Angelo,MCO n 22,27-05-2008,FD LO 172697,53883,96244
30062,F,DK Balbooms Chanel,MCO n 09 23,02-11-2009,(DK)FD LO 178150,30061,30060
