40000,M,DK Chopin's Samson,BRI a,09-02-2003,FD LO 119722,55547,69445
40001,F,DK Chopin's Simone,BRI a,09-02-2003,FD LO 119720,55547,69445
40002,M,DK Chrisdahl Alf,MCO as 22,30-12-2000,FD LO 107497,104204,116327
40003,F,DK Chrisdahl Amalie,MCO n 22,30-12-2000,FD LO 107498,104204,116327
40004,F,DK Chrisdahl Anastasia,MCO n 23,30-12-2000,FD LO 107500,104204,116327
40005,F,DK Chrisdahl Andersine,MCO n 22,30-12-2000,FD LO 107499,104204,116327
40006,M,DK Chrisdahl Arnold,MCO ns 22,30-12-2000,FD LO 107496,104204,116327
40007,F,DK Chrisdahl Bamseline,MCO f,05-03-2001,FD LO 108567,104204,25747
40008,M,DK Chrisdahl Batman,MCO n,05-03-2001,FD LO 108566,104204,25747
40009,F,DK Chrisdahl Beauty,MCO f 23,05-03-2001,FD LO 108568,104204,25747
40010,F,DK Chrisdahl Binette,MCO a,05-03-2001,FD LO 108569,104204,25747
40011,F,DK Chrisdahl Bonita,MCO a 22,05-03-2001,FD LO 108570,104204,25747
40012,M,DK Chrisdahl Carlito,MCO n 09 22,28-11-2001,FD LO 113111,104204,127899
40013,M,DK Chrisdahl Chap,MCO n 09,28-11-2001,FD LO 113109,104204,127899
40014,F,DK Chrisdahl Chikita,MCO n 09 23,28-11-2001,FD LO 113113,104204,127899
40015,M,DK Chrisdahl Chip,MCO n 09 23,28-11-2001,FD LO 113110,104204,127899
40016,M,DK Chrisdahl Colombus,MCO a 09 22,28-11-2001,FD LO 113112,104204,127899
40017,M,DK Chrisdahl Dexter,MCO a 09 22,02-11-2002,FD LO 118743,40008,127899
40018,F,DK Chrisdahl Dolly,MCO a 09,02-11-2002,FD LO 118744,40008,127899
40019,F,DK Chrisdahl Duchess,MCO n 09 22,02-11-2002,FD LO 118745,40008,127899
40020,M,DK Chrisdahl Dusty,MCO a 09 22,02-11-2002,FD LO 118742,40008,127899
40021,M,DK Chrisdahl Eddie,MCO n 23,08-11-2002,FD LO 118747,40008,68569
40022,F,DK Chrisdahl Elena,MCO a 22,08-11-2002,FD LO 118749,40008,68569
40023,M,DK Chrisdahl Elvis,MCO n 22,08-11-2002,FD LO 118746,40008,68569
40024,M,DK Chrisdahl Emil,MCO d 22,08-11-2002,FD LO 118748,40008,68569
40025,F,DK Chrisdahl Emilia,MCO f,08-11-2002,FD LO 118750,40008,68569
40026,F,DK Chrisdahl Frida,MCO ns,26-06-2003,FD LO 125787,40008,96523
40027,M,DK Chrisdahl Fuddi,MCO n,26-06-2003,FD LO 125788,40008,96523
40028,F,DK Chrismar's Bamseline,PER fs 11,15-04-1995,FD RX 10767,101909,101824
40029,F,DK Chrismar's Queen Louise,PER x fy 11,15-04-1995,FD RX 10768,101909,101824
40030,M,DK Chrisper?s Batman,PER n,15-03-2003,FD LO 120702,120070,84502
40031,M,DK Chrisper?s Blue Star,PER a,15-03-2003,FD LO 120704,120070,84502
40032,M,DK Chrisper?s Creamy,PER e,15-03-2003,FD LO 120705,120070,84502
40033,M,DK Chrisper?s Robin,PER n,15-03-2003,FD LO 120703,120070,84502
40034,M,DK Christiansminde Laban,NFO d 09,10-06-2013,(DK)FD LO 215252,92931,74195
40035,F,DK Christiansminde Lady,NFO f 09 23,10-06-2013,(DK)FD LO 215254,92931,74195
40036,M,DK Christiansminde Luffe,NFO d 09,10-06-2013,(DK)FD LO 215253,92931,74195
40037,M,DK Christiansminde Pinto,NFO n 02,01-05-2011,(DK)FD LO 203902,92931,74195
40038,F,DK Christiansminde Polly,NFO fs 09 23,01-05-2011,(DK)FD LO 203903,92931,74195
40039,F,DK Christiansminde Sally,NFO fs 09 23,20-08-2010,(DK)FD LO 200984,92931,74195
40040,M,DK Christiansminde Samson,NFO ns 09 23,20-08-2010,(DK)FD LO 200985,92931,74195
40041,M,DK Christiansminde Sebastian,NFO n 09,20-08-2010,(DK)FD LO 200987,92931,74195
40042,M,DK Christiansminde Simba,NFO e 09 23,20-08-2010,(DK)FD LO 200986,92931,74195
40043,F,DK Christlund's Amiga,SBI a,23-01-1985,FD LO 39691,124141,179331
40044,M,DK Christlund's Amigos Tiger,SBI a 21,16-01-1999,FD LO 98665,66546,66153
40045,M,DK Christlund's A-Mio,SBI a 21,16-01-1999,FD LO 98664,66546,66153
40046,F,DK Christlund's Amy,SBI f,16-01-1999,FD LO 98663,66546,66153
40047,M,DK Christlund's Berlioz,SBI n,25-11-1999,FD LO 102781,65969,40084
40048,F,DK Christlund's Bia,SBI a,25-11-1999,FD LO 102782,65969,40084
40049,F,DK Christlund's Blue Puma,SBI a,25-11-1999,FD LO 102783,65969,40084
40050,F,DK Christlund's Cia,SBI a,10-01-1987,FD LO 46329,6984,179331
