190000,F,Vivelkattens Qatla,BAL c,...,NRR LO 60572,169289,189996
190001,F,Vivelkattens Sweet Wimcey,SIA n,...,XX 1093,,
190002,M,Vivelkattens Toady,BAL a,...,NRR LO 61020,173613,189990
190003,F,Vivelkattens Venezia,OSH b 24,...,SVERAK LO 89484,167538,190004
190004,F,Vivelkattens Zelene,BAL n,...,SVERAK RX 81115,,
190005,F,Vivens Grand Cru DK,BRI ns 22 64,15-03-2013,(DK)FD LO 213691,85163,127496
190006,F,Viverra Amavir Godsend MariOri*UA,OSH n,...,UFU RX 2608,177349,189883
190007,F,Vivi el-Tjok,PER f,10-07-1990,FD LO 60219,129284,144726
190008,F,Vivian Leigh da Laïloken,NFO fs 02,...,(FR)LOOF 2004.7402,,
190009,F,Vivian the Fabolous,MCO n 22,...,BEC 2107015,,
190010,F,Viviane (BEC),BUR g,...,1.DEKZV LO 163619,159222,128099
190011,F,Viviane von Nednil,BRI a,...,WCF DE 8118,,
190012,F,Vivianne van Hoog Moersbergen,PER f 33,...,XX 650,,
190013,F,Vivien Velvet Magic*UA,BRI c,...,SHKRP RX 0616,11246,193936
190014,M,Vixen Gyldenløve DK,NFO ns 09 23,17-11-2000,FD LO 106392,108041,125710
190015,F,Vixen of Magicat DK,BUR d,01-10-1998,FD LO 96867,137715,26772
190016,F,Vixi Lei Cheina,PER f 03 22,27-09-1987,FD RX 5262,157273,166618
190017,M,Vixi's Arnold,PER d,27-07-1994,FD LO 78009,171670,193198
190018,F,Vixi's Barbie Doll,PER g,20-07-1996,FD LO 86999,139250,190081
190019,F,Vixi's Bella Notte,PER n,26-04-1997,FD LO 89911,149618,190067
190020,M,Vixi's Billy Villy,PER w 62,03-11-1991,FD LO 65964,190122,190079
190021,F,Vixi's Bizet,PER a,01-11-1991,FD LO 65960,24471,183073
190022,M,Vixi's Black Mail,PER n,15-08-1998,FD LO 97004,190087,190019
190023,F,Vixi's Bless My Soul,PER f 03,20-10-1996,FD LO 87916,167661,190044
190024,F,Vixi's Blue Betsy,PER a,20-07-1996,FD LO 87003,139250,190081
190025,F,Vixi's Blue Bird,PER a,20-07-1996,FD LO 87002,139250,190081
190026,M,Vixi's Blue Buller,PER a,25-08-1996,FD LO 87538,139250,190070
190027,M,Vixi's Blue Moon,PER a,08-04-1998,FD LO 94476,153910,190089
190028,F,Vixi's Blue Raindrop,PER a,30-07-1990,FD LO 60610,24471,190079
190029,F,Vixi's Blueberry Lady,PER a,21-06-1991,FD LO 63812,24471,190079
190030,M,Vixi's Bolero,PER a,23-04-1996,FD LO 85576,190087,171675
