247	130936	SIRE
248	126072	SIRE
249	151773	SIRE
251	954	SIRE
253	248	SIRE
254	130936	SIRE
255	256	SIRE
257	972	SIRE
259	984	SIRE
261	136005	SIRE
262	259	SIRE
264	169286	SIRE
265	166845	SIRE
267	266	SIRE
268	267	SIRE
270	181820	SIRE
271	963	SIRE
273	1086	SIRE
274	171468	SIRE
275	173452	SIRE
277	311	SIRE
278	123377	SIRE
279	501	SIRE
280	148555	SIRE
281	160588	SIRE
282	359	SIRE
283	359	SIRE
284	283	SIRE
285	284	SIRE
286	284	SIRE
288	283	SIRE
289	291	SIRE
291	183814	SIRE
292	130045	SIRE
293	130045	SIRE
294	293	SIRE
295	130067	SIRE
296	295	SIRE
297	295	SIRE
298	1040	SIRE
299	173002	SIRE
300	136724	SIRE
301	6394	SIRE
302	64	SIRE
303	168470	SIRE
304	302	SIRE
305	532	SIRE
306	532	SIRE
307	143052	SIRE
308	305	SIRE
309	157029	SIRE
310	166827	SIRE
311	314	SIRE
312	143052	SIRE
313	277	SIRE
314	166827	SIRE
315	143052	SIRE
316	157029	SIRE
317	637	SIRE
318	169824	SIRE
319	140403	SIRE
320	163427	SIRE
321	163427	SIRE
322	43	SIRE
324	329	SIRE
325	345	SIRE
326	164297	SIRE
327	345	SIRE
328	326	SIRE
329	327	SIRE
330	327	SIRE
331	142326	SIRE
332	128884	SIRE
333	128884	SIRE
334	337	SIRE
335	1103	SIRE
336	343	SIRE
337	1103	SIRE
339	1103	SIRE
340	171591	SIRE
341	344	SIRE
342	155142	SIRE
344	171587	SIRE
345	1009	SIRE
346	1009	SIRE
347	129484	SIRE
348	300	SIRE
349	473	SIRE
350	172608	SIRE
351	352	SIRE
352	720	SIRE
354	3197	SIRE
355	165148	SIRE
356	1250	SIRE
357	1250	SIRE
358	17168	SIRE
359	17168	SIRE
360	358	SIRE
361	358	SIRE
362	181404	SIRE
363	181404	SIRE
364	170176	SIRE
365	167580	SIRE
366	167580	SIRE
367	18	SIRE
368	18	SIRE
370	199	SIRE
371	203	SIRE
372	199	SIRE
373	371	SIRE
374	373	SIRE
376	375	SIRE
377	119286	SIRE
378	481	SIRE
379	384	SIRE
380	385	SIRE
381	384	SIRE
382	381	SIRE
385	382	SIRE
386	147	SIRE
387	187004	SIRE
388	122427	SIRE
389	193551	SIRE
391	516	SIRE
392	516	SIRE
393	516	SIRE
395	5556	SIRE
396	172578	SIRE
397	436	SIRE
398	172578	SIRE
402	157119	SIRE
403	127813	SIRE
405	20472	SIRE
406	20472	SIRE
407	730	SIRE
408	730	SIRE
409	730	SIRE
410	730	SIRE
411	730	SIRE
412	730	SIRE
413	730	SIRE
414	730	SIRE
415	730	SIRE
416	360	SIRE
417	360	SIRE
418	1276	SIRE
419	1276	SIRE
420	1276	SIRE
421	178847	SIRE
422	178847	SIRE
423	178847	SIRE
425	422	SIRE
426	422	SIRE
427	422	SIRE
429	422	SIRE
430	422	SIRE
432	740	SIRE
433	740	SIRE
434	173155	SIRE
435	445	SIRE
436	445	SIRE
437	440	SIRE
438	422	SIRE
439	173155	SIRE
440	173155	SIRE
441	422	SIRE
442	440	SIRE
443	119	SIRE
444	119	SIRE
445	119	SIRE
446	119	SIRE
447	740	SIRE
448	933	SIRE
449	452	SIRE
450	154200	SIRE
452	172850	SIRE
455	168371	SIRE
456	5718	SIRE
457	454	SIRE
458	766	SIRE
459	1089	SIRE
460	1121	SIRE
463	178480	SIRE
464	174652	SIRE
465	365	SIRE
466	365	SIRE
467	365	SIRE
469	808	SIRE
470	808	SIRE
471	184875	SIRE
472	150223	SIRE
473	172962	SIRE
474	189930	SIRE
475	143063	SIRE
476	122728	SIRE
477	478	SIRE
478	476	SIRE
479	480	SIRE
480	138617	SIRE
481	15651	SIRE
482	517	SIRE
483	187015	SIRE
485	172527	SIRE
486	493	SIRE
488	24705	SIRE
489	485	SIRE
490	485	SIRE
491	461	SIRE
493	484	SIRE
495	128311	SIRE
497	279	SIRE
498	176991	SIRE
500	499	SIRE
501	180600	SIRE
502	180600	SIRE
503	159589	SIRE
504	176991	SIRE
505	496	SIRE
506	158501	SIRE
507	180595	SIRE
508	507	SIRE
509	167699	SIRE
510	194154	SIRE
511	194154	SIRE
512	127159	SIRE
513	176427	SIRE
514	173478	SIRE
515	190360	SIRE
516	132997	SIRE
517	193	SIRE
519	518	SIRE
520	143058	SIRE
521	166162	SIRE
522	142720	SIRE
523	142721	SIRE
524	142720	SIRE
525	531	SIRE
526	175098	SIRE
527	190000	SIRE
528	159474	SIRE
529	190000	SIRE
530	173884	SIRE
531	528	SIRE
532	159474	SIRE
533	578	SIRE
534	169559	SIRE
535	572	SIRE
536	558	SIRE
537	553	SIRE
538	534	SIRE
539	589	SIRE
540	534	SIRE
541	578	SIRE
542	551	SIRE
544	558	SIRE
545	558	SIRE
546	169558	SIRE
547	534	SIRE
548	549	SIRE
549	557	SIRE
550	36970	SIRE
551	169558	SIRE
552	553	SIRE
553	549	SIRE
554	534	SIRE
555	572	SIRE
556	594	SIRE
557	551	SIRE
558	578	SIRE
559	558	SIRE
560	534	SIRE
561	169558	SIRE
562	557	SIRE
563	551	SIRE
564	169558	SIRE
565	169559	SIRE
566	534	SIRE
567	578	SIRE
568	169558	SIRE
569	594	SIRE
570	594	SIRE
571	36970	SIRE
572	534	SIRE
573	558	SIRE
574	169558	SIRE
575	169558	SIRE
576	558	SIRE
577	534	SIRE
578	169558	SIRE
579	558	SIRE
580	558	SIRE
581	534	SIRE
582	558	SIRE
583	557	SIRE
584	558	SIRE
585	534	SIRE
586	534	SIRE
587	572	SIRE
588	169558	SIRE
589	558	SIRE
590	557	SIRE
591	549	SIRE
592	534	SIRE
593	534	SIRE
594	572	SIRE
595	534	SIRE
596	551	SIRE
597	551	SIRE
598	553	SIRE
599	553	SIRE
600	558	SIRE
601	36970	SIRE
602	558	SIRE
603	594	SIRE
604	553	SIRE
605	549	SIRE
606	558	SIRE
607	36970	SIRE
608	169558	SIRE
609	169558	SIRE
610	551	SIRE
611	169558	SIRE
612	534	SIRE
613	557	SIRE
615	629	SIRE
616	629	SIRE
618	617	SIRE
619	666	SIRE
620	143264	SIRE
621	187718	SIRE
623	187718	SIRE
624	3368	SIRE
626	3368	SIRE
627	186543	SIRE
628	186543	SIRE
629	169048	SIRE
630	169048	SIRE
631	1122	SIRE
633	304	SIRE
634	173040	SIRE
635	44	SIRE
636	44	SIRE
638	160937	SIRE
639	170901	SIRE
641	643	SIRE
643	642	SIRE
644	181258	SIRE
645	13818	SIRE
646	431	SIRE
647	646	SIRE
648	6441	SIRE
649	650	SIRE
650	161583	SIRE
651	1342	SIRE
652	167614	SIRE
653	127153	SIRE
654	663	SIRE
655	121697	SIRE
656	119695	SIRE
659	1379	SIRE
660	659	SIRE
661	659	SIRE
662	165193	SIRE
663	136612	SIRE
664	124003	SIRE
666	172494	SIRE
667	19415	SIRE
668	187835	SIRE
669	6254	SIRE
670	134	SIRE
672	144509	SIRE
674	170734	SIRE
675	683	SIRE
676	692	SIRE
677	40685	SIRE
678	687	SIRE
679	685	SIRE
680	124795	SIRE
681	43469	SIRE
682	124766	SIRE
683	124766	SIRE
684	191135	SIRE
685	124766	SIRE
686	13777	SIRE
687	190575	SIRE
688	685	SIRE
689	685	SIRE
690	191135	SIRE
691	685	SIRE
692	678	SIRE
693	678	SIRE
695	24552	SIRE
697	141506	SIRE
699	142	SIRE
700	141713	SIRE
701	713	SIRE
702	710	SIRE
703	189824	SIRE
704	713	SIRE
705	143	SIRE
706	141713	SIRE
707	710	SIRE
708	710	SIRE
709	1309	SIRE
710	713	SIRE
711	710	SIRE
712	708	SIRE
713	843	SIRE
714	713	SIRE
716	19	SIRE
717	654	SIRE
718	719	SIRE
719	4737	SIRE
720	154967	SIRE
722	1111	SIRE
723	333	SIRE
724	194	SIRE
725	178973	SIRE
726	47	SIRE
727	1107	SIRE
728	137335	SIRE
729	137335	SIRE
730	405	SIRE
731	6400	SIRE
732	542	SIRE
733	732	SIRE
734	542	SIRE
736	127162	SIRE
737	126071	SIRE
738	736	SIRE
739	741	SIRE
740	741	SIRE
741	736	SIRE
742	658	SIRE
744	747	SIRE
745	140639	SIRE
746	119216	SIRE
748	745	SIRE
749	748	SIRE
750	464	SIRE
751	7731	SIRE
752	7731	SIRE
753	464	SIRE
754	753	SIRE
755	626	SIRE
757	756	SIRE
758	10316	SIRE
759	758	SIRE
760	1096	SIRE
763	117999	SIRE
764	126068	SIRE
765	117999	SIRE
767	126068	SIRE
769	161590	SIRE
770	245	SIRE
772	245	SIRE
774	172630	SIRE
775	662	SIRE
777	428	SIRE
778	528	SIRE
779	528	SIRE
780	528	SIRE
781	780	SIRE
782	13461	SIRE
783	665	SIRE
784	102882	SIRE
785	102882	SIRE
786	128925	SIRE
787	102882	SIRE
788	789	SIRE
789	798	SIRE
790	11419	SIRE
791	799	SIRE
792	799	SIRE
793	799	SIRE
794	11419	SIRE
795	11419	SIRE
796	11419	SIRE
797	799	SIRE
798	132846	SIRE
799	132847	SIRE
800	799	SIRE
801	11419	SIRE
802	11419	SIRE
803	799	SIRE
804	799	SIRE
805	799	SIRE
806	16647	SIRE
807	121693	SIRE
809	1277	SIRE
810	168397	SIRE
811	809	SIRE
812	657	SIRE
813	150078	SIRE
814	546	SIRE
815	75	SIRE
816	546	SIRE
817	814	SIRE
818	814	SIRE
819	815	SIRE
820	546	SIRE
821	273	SIRE
823	159	SIRE
824	159	SIRE
825	171394	SIRE
826	273	SIRE
827	168930	SIRE
828	159	SIRE
829	168930	SIRE
830	171394	SIRE
831	829	SIRE
832	824	SIRE
833	832	SIRE
834	171394	SIRE
835	739	SIRE
836	489	SIRE
837	489	SIRE
838	489	SIRE
839	489	SIRE
840	739	SIRE
841	1137	SIRE
842	783	SIRE
843	141	SIRE
844	14074	SIRE
845	14074	SIRE
846	14074	SIRE
847	14074	SIRE
848	14074	SIRE
849	1264	SIRE
850	14074	SIRE
851	844	SIRE
852	844	SIRE
853	844	SIRE
854	1264	SIRE
855	1264	SIRE
856	73833	SIRE
857	844	SIRE
858	844	SIRE
859	844	SIRE
860	14074	SIRE
861	14074	SIRE
862	14074	SIRE
863	73833	SIRE
864	14074	SIRE
865	14074	SIRE
866	11683	SIRE
868	204	SIRE
869	1105	SIRE
870	173121	SIRE
871	145147	SIRE
872	122096	SIRE
873	132843	SIRE
874	122096	SIRE
875	873	SIRE
876	148551	SIRE
878	881	SIRE
879	609	SIRE
880	563	SIRE
881	883	SIRE
882	147600	SIRE
883	882	SIRE
884	882	SIRE
885	159649	SIRE
886	149040	SIRE
887	886	SIRE
888	886	SIRE
889	154586	SIRE
890	154586	SIRE
891	154586	SIRE
892	169261	SIRE
893	169261	SIRE
894	892	SIRE
895	171	SIRE
896	169	SIRE
897	1212	SIRE
898	1212	SIRE
899	173819	SIRE
900	911	SIRE
901	402	SIRE
904	185500	SIRE
905	903	SIRE
906	185500	SIRE
907	185500	SIRE
908	999	SIRE
909	169271	SIRE
910	169271	SIRE
911	161592	SIRE
912	161592	SIRE
913	1210	SIRE
914	73	SIRE
915	187122	SIRE
916	512	SIRE
917	123100	SIRE
918	163820	SIRE
919	155616	SIRE
920	155616	SIRE
921	1013	SIRE
923	921	SIRE
924	147023	SIRE
925	186551	SIRE
926	179253	SIRE
927	179253	SIRE
928	930	SIRE
929	179253	SIRE
930	7112	SIRE
931	173533	SIRE
932	930	SIRE
933	37026	SIRE
934	95	SIRE
935	1350	SIRE
936	154857	SIRE
937	10955	SIRE
938	190969	SIRE
939	190969	SIRE
940	177036	SIRE
941	190969	SIRE
942	1278	SIRE
943	190969	SIRE
944	14768	SIRE
945	14768	SIRE
946	14768	SIRE
947	1278	SIRE
948	177036	SIRE
949	10955	SIRE
950	177036	SIRE
951	177036	SIRE
952	947	SIRE
953	190969	SIRE
954	944	SIRE
956	168278	SIRE
957	168278	SIRE
958	636	SIRE
959	1353	SIRE
960	168638	SIRE
961	21	SIRE
962	21	SIRE
964	115	SIRE
965	271	SIRE
966	115	SIRE
967	115	SIRE
968	24323	SIRE
969	1036	SIRE
970	1036	SIRE
972	187191	SIRE
973	974	SIRE
974	976	SIRE
975	174765	SIRE
977	160923	SIRE
978	168870	SIRE
979	137112	SIRE
980	137112	SIRE
981	187191	SIRE
982	168870	SIRE
983	174757	SIRE
985	9647	SIRE
986	982	SIRE
987	174757	SIRE
988	980	SIRE
989	143054	SIRE
990	172786	SIRE
991	1390	SIRE
992	991	SIRE
993	172786	SIRE
994	172786	SIRE
995	172786	SIRE
996	172786	SIRE
997	998	SIRE
999	998	SIRE
1001	58	SIRE
1002	164580	SIRE
1003	164580	SIRE
1004	167406	SIRE
1005	181834	SIRE
1006	181834	SIRE
1007	139585	SIRE
1010	170530	SIRE
1012	252	SIRE
1014	83	SIRE
1015	83	SIRE
1016	83	SIRE
1017	1014	SIRE
1019	142296	SIRE
1020	174644	SIRE
1021	174644	SIRE
1022	1028	SIRE
1023	1021	SIRE
1024	174644	SIRE
1025	127657	SIRE
1026	142296	SIRE
1027	127657	SIRE
1028	148535	SIRE
1029	177119	SIRE
1030	446	SIRE
1033	446	SIRE
1034	446	SIRE
1035	1031	SIRE
1036	446	SIRE
1037	1030	SIRE
1038	165988	SIRE
1039	299	SIRE
1041	22	SIRE
1042	186133	SIRE
1043	185589	SIRE
1045	1299	SIRE
1046	8278	SIRE
1047	8278	SIRE
1048	123988	SIRE
1049	8278	SIRE
1050	123988	SIRE
1051	123988	SIRE
1052	119762	SIRE
1053	1051	SIRE
1054	22181	SIRE
1055	22181	SIRE
1056	22181	SIRE
1058	22181	SIRE
1059	178787	SIRE
1060	18022	SIRE
1061	22181	SIRE
1062	423	SIRE
1063	178913	SIRE
1064	1065	SIRE
1065	178913	SIRE
1066	661	SIRE
1067	776	SIRE
1068	1022	SIRE
1069	1022	SIRE
1070	1022	SIRE
1071	186570	SIRE
1072	170836	SIRE
1073	125621	SIRE
1075	183166	SIRE
1076	816	SIRE
1077	159096	SIRE
1078	159096	SIRE
1079	125	SIRE
1081	568	SIRE
1082	2243	SIRE
1083	2243	SIRE
1084	168848	SIRE
1086	2243	SIRE
1087	19291	SIRE
1088	1087	SIRE
1089	1087	SIRE
1092	1090	SIRE
1093	1084	SIRE
1095	137060	SIRE
1096	137060	SIRE
1098	649	SIRE
1099	1100	SIRE
1100	6438	SIRE
1101	1102	SIRE
1103	13849	SIRE
1104	13849	SIRE
1108	693	SIRE
1110	1361	SIRE
1111	1112	SIRE
1112	130776	SIRE
1115	124382	SIRE
1116	731	SIRE
1117	731	SIRE
1118	1186	SIRE
1119	173407	SIRE
1120	169246	SIRE
1121	1120	SIRE
1122	167372	SIRE
1123	631	SIRE
1124	170972	SIRE
1125	174131	SIRE
1126	1127	SIRE
1127	168753	SIRE
1128	175877	SIRE
1129	1128	SIRE
1130	486	SIRE
1131	486	SIRE
1133	1139	SIRE
1134	172895	SIRE
1135	173599	SIRE
1136	172895	SIRE
1137	172895	SIRE
1138	167618	SIRE
1139	1135	SIRE
1140	1395	SIRE
1141	131893	SIRE
1142	170809	SIRE
1143	173649	SIRE
1144	842	SIRE
1145	1070	SIRE
1146	1070	SIRE
1147	1070	SIRE
1148	1070	SIRE
1149	141617	SIRE
1150	169784	SIRE
1151	1150	SIRE
1152	175874	SIRE
1153	175864	SIRE
1154	175864	SIRE
1155	169578	SIRE
1156	169578	SIRE
1157	169578	SIRE
1158	1156	SIRE
1159	173643	SIRE
1160	168882	SIRE
1161	173643	SIRE
1162	1161	SIRE
1163	131711	SIRE
1164	213	SIRE
1165	148606	SIRE
1167	170894	SIRE
1168	169815	SIRE
1169	169815	SIRE
1170	169815	SIRE
1171	186320	SIRE
1172	186320	SIRE
1173	1200	SIRE
1174	147717	SIRE
1175	147715	SIRE
1176	147715	SIRE
1177	147715	SIRE
1178	147715	SIRE
1179	455	SIRE
1180	147715	SIRE
1181	181385	SIRE
1182	170894	SIRE
1183	1194	SIRE
1184	449	SIRE
1185	170894	SIRE
1186	117879	SIRE
1187	181385	SIRE
1188	268	SIRE
1189	1192	SIRE
1190	449	SIRE
1191	16694	SIRE
1192	40685	SIRE
1193	1194	SIRE
1194	1265	SIRE
1195	17128	SIRE
1196	179964	SIRE
1197	140517	SIRE
1198	186320	SIRE
1199	156788	SIRE
1200	694	SIRE
1201	156792	SIRE
1202	449	SIRE
1203	186320	SIRE
1205	171128	SIRE
1206	171128	SIRE
1207	171128	SIRE
1208	159605	SIRE
1209	171128	SIRE
1212	447	SIRE
1213	1211	SIRE
1214	159600	SIRE
1215	1213	SIRE
1216	168939	SIRE
1217	1245	SIRE
1218	162772	SIRE
1219	1218	SIRE
1220	1219	SIRE
1221	6439	SIRE
1222	545	SIRE
1223	545	SIRE
1224	545	SIRE
1225	564	SIRE
1226	545	SIRE
1227	564	SIRE
1228	32	SIRE
1229	545	SIRE
1230	565	SIRE
1231	545	SIRE
1232	545	SIRE
1233	564	SIRE
1234	545	SIRE
1235	564	SIRE
1236	545	SIRE
1237	564	SIRE
1238	173958	SIRE
1239	128847	SIRE
1241	950	SIRE
1242	950	SIRE
1243	187000	SIRE
1244	187000	SIRE
1245	187000	SIRE
1246	951	SIRE
1247	951	SIRE
1248	1114	SIRE
1249	621	SIRE
1250	157	SIRE
1251	167832	SIRE
1252	122828	SIRE
1253	169658	SIRE
1255	137069	SIRE
1256	169029	SIRE
1257	1248	SIRE
1258	187120	SIRE
1259	187120	SIRE
1260	3484	SIRE
1261	126	SIRE
1263	958	SIRE
1264	958	SIRE
1265	1173	SIRE
1267	1266	SIRE
1268	184413	SIRE
1269	170828	SIRE
1272	742	SIRE
1273	1271	SIRE
1274	3355	SIRE
1275	178906	SIRE
1276	144599	SIRE
1277	135326	SIRE
1278	130	SIRE
1279	130	SIRE
1280	161320	SIRE
1281	1291	SIRE
1282	1293	SIRE
1283	1293	SIRE
1284	105	SIRE
1285	1288	SIRE
1286	1284	SIRE
1287	1284	SIRE
1288	1284	SIRE
1289	1291	SIRE
1290	1284	SIRE
1291	105	SIRE
1292	1297	SIRE
1293	186244	SIRE
1294	1297	SIRE
1295	1286	SIRE
1297	1291	SIRE
1299	173392	SIRE
1300	167612	SIRE
1301	167612	SIRE
1303	172746	SIRE
1304	133649	SIRE
1305	1304	SIRE
1306	1304	SIRE
1307	1354	SIRE
1308	1356	SIRE
1309	1307	SIRE
1310	9055	SIRE
1311	396	SIRE
1313	971	SIRE
1314	16065	SIRE
1315	689	SIRE
1316	1317	SIRE
1317	1320	SIRE
1318	1320	SIRE
1319	1336	SIRE
1320	1333	SIRE
1321	1330	SIRE
1322	155059	SIRE
1323	155060	SIRE
1324	155060	SIRE
1326	132080	SIRE
1327	335	SIRE
1328	155059	SIRE
1329	1330	SIRE
1330	1331	SIRE
1331	184333	SIRE
1332	1328	SIRE
1333	978	SIRE
1334	29590	SIRE
1335	1336	SIRE
1336	155060	SIRE
1337	1338	SIRE
1338	169786	SIRE
1339	1082	SIRE
1340	492	SIRE
1341	1082	SIRE
1342	1082	SIRE
1343	93698	SIRE
1344	1110	SIRE
1345	185591	SIRE
1346	177555	SIRE
1347	1346	SIRE
1348	1238	SIRE
1349	1348	SIRE
1351	121438	SIRE
1353	121437	SIRE
1354	1352	SIRE
1355	1351	SIRE
1357	459	SIRE
1358	459	SIRE
1359	634	SIRE
1361	1360	SIRE
1362	351	SIRE
1363	123977	SIRE
1366	187114	SIRE
1367	1364	SIRE
1368	118802	SIRE
1370	187114	SIRE
1371	8066	SIRE
1372	1373	SIRE
1373	122308	SIRE
1374	122308	SIRE
1375	122308	SIRE
1376	122308	SIRE
1377	164328	SIRE
1380	190404	SIRE
1381	1385	SIRE
1382	122618	SIRE
1383	127023	SIRE
1384	22417	SIRE
1385	122618	SIRE
1386	90603	SIRE
1387	917	SIRE
1388	150315	SIRE
1389	1388	SIRE
1390	997	SIRE
1391	186999	SIRE
1392	186999	SIRE
1393	125385	SIRE
1394	186999	SIRE
1395	167619	SIRE
1396	735	SIRE
1397	269	SIRE
1398	945	SIRE
1399	133986	SIRE
1400	133986	SIRE
1401	194094	SIRE
1402	194094	SIRE
1403	17999	SIRE
1404	162193	SIRE
1405	162193	SIRE
1406	19512	SIRE
1407	125520	SIRE
1408	125520	SIRE
1409	140708	SIRE
1410	140708	SIRE
1411	15482	SIRE
1412	1423	SIRE
1413	185357	SIRE
1414	1419	SIRE
1415	1406	SIRE
1416	1420	SIRE
1417	1420	SIRE
1418	1419	SIRE
1419	140724	SIRE
1420	140724	SIRE
1421	140724	SIRE
1422	140724	SIRE
1423	1420	SIRE
1424	1420	SIRE
1425	1426	SIRE
1427	155042	SIRE
1428	1420	SIRE
1429	155042	SIRE
1430	155042	SIRE
1432	192944	SIRE
1433	153518	SIRE
1434	149776	SIRE
1435	1436	SIRE
1436	1434	SIRE
1437	338	SIRE
1439	134415	SIRE
1440	134415	SIRE
1443	163411	SIRE
1444	118371	SIRE
1445	19034	SIRE
1447	35021	SIRE
1448	190671	SIRE
1449	165807	SIRE
1450	1449	SIRE
1451	1453	SIRE
1452	1451	SIRE
1457	185564	SIRE
1458	121292	SIRE
1460	190070	SIRE
1462	134767	SIRE
1463	184306	SIRE
1464	9878	SIRE
1465	157089	SIRE
1466	1465	SIRE
1467	17899	SIRE
1468	1464	SIRE
1469	123583	SIRE
1471	1480	SIRE
1476	22759	SIRE
1477	174702	SIRE
1478	1480	SIRE
1480	1477	SIRE
1483	131049	SIRE
1484	1485	SIRE
1487	184959	SIRE
1490	161670	SIRE
1491	161670	SIRE
1492	184959	SIRE
1493	22502	SIRE
1494	190209	SIRE
1495	139152	SIRE
1496	1495	SIRE
1497	16699	SIRE
1498	16699	SIRE
1499	157573	SIRE
1500	112995	SIRE
1501	141644	SIRE
1502	148874	SIRE
1504	1503	SIRE
1505	1503	SIRE
1506	1502	SIRE
1507	1504	SIRE
1509	161759	SIRE
1510	184959	SIRE
1511	184959	SIRE
1512	121034	SIRE
1514	107379	SIRE
1515	184959	SIRE
1516	184959	SIRE
1517	182116	SIRE
1518	148981	SIRE
1519	1521	SIRE
1520	161759	SIRE
1521	148976	SIRE
1522	133213	SIRE
1525	70402	SIRE
1526	11477	SIRE
1527	136039	SIRE
1528	1569	SIRE
1529	1528	SIRE
1530	12855	SIRE
1531	144275	SIRE
1532	1530	SIRE
1533	144275	SIRE
1535	1530	SIRE
1536	1530	SIRE
1537	1530	SIRE
1538	128504	SIRE
1539	128504	SIRE
1540	21539	SIRE
1541	21382	SIRE
1542	21539	SIRE
1543	21409	SIRE
1544	21409	SIRE
1545	131776	SIRE
1546	21646	SIRE
1548	1555	SIRE
1550	1556	SIRE
1551	21646	SIRE
1555	131776	SIRE
1558	159351	SIRE
1559	161670	SIRE
1560	1559	SIRE
1563	191307	SIRE
1564	191307	SIRE
1565	148902	SIRE
1566	1565	SIRE
1567	1566	SIRE
1568	1567	SIRE
1569	1567	SIRE
1570	119966	SIRE
1571	1581	SIRE
1573	1570	SIRE
1574	1573	SIRE
1575	1576	SIRE
1576	1572	SIRE
1577	1580	SIRE
1578	1573	SIRE
1580	1573	SIRE
1581	1578	SIRE
1582	1578	SIRE
1583	1571	SIRE
1584	16699	SIRE
1585	1593	SIRE
1586	160594	SIRE
1587	1591	SIRE
1588	160594	SIRE
1589	1585	SIRE
1592	160594	SIRE
1594	23551	SIRE
1595	132845	SIRE
1596	21539	SIRE
1597	174494	SIRE
1598	1546	SIRE
1599	1598	SIRE
1600	1599	SIRE
1601	156336	SIRE
1604	178716	SIRE
1605	178717	SIRE
1609	181050	SIRE
1610	109585	SIRE
1612	8564	SIRE
1613	8564	SIRE
